chain,address,evidence_path,llm_proposed_label,llm_confidence,llm_risk_categories,llm_summary,llm_uncertainties,explorer_link,decision,final_label,final_confidence,corrected_risk_categories,comment
ethereum,0xe0d901c8c4995d0804107fdc4361fbe81d500e86,/home/pollmix/Coding/AuthGuard-7702/data/evidence_packages/v2/ethereum_0xe0d901c8c4995d0804107fdc4361fbe81d500e86.json,R2,low,token_movement_capability,"0xe0d901c8c4995d0804107fdc4361fbe81d500e86 exposes token_movement_capability based on static evidence; actual exploitability depends on access-control state, proxy target, or further analysis not performed here.",Whether token-movement functions are gated to an authorized caller (e.g. the delegating EOA itself via an execute()-style dispatcher) cannot be determined from selector presence alone. | No verified source was found on Sourcify to corroborate bytecode-derived evidence.,https://etherscan.io/address/0xe0d901c8c4995d0804107fdc4361fbe81d500e86,,,,,
ethereum,0xe135b1b9cdbafa9d3cb56b10d20945db5a95963e,/home/pollmix/Coding/AuthGuard-7702/data/evidence_packages/v2/ethereum_0xe135b1b9cdbafa9d3cb56b10d20945db5a95963e.json,R2,low,token_movement_capability,"0xe135b1b9cdbafa9d3cb56b10d20945db5a95963e exposes token_movement_capability based on static evidence; actual exploitability depends on access-control state, proxy target, or further analysis not performed here.",Whether token-movement functions are gated to an authorized caller (e.g. the delegating EOA itself via an execute()-style dispatcher) cannot be determined from selector presence alone. | No verified source was found on Sourcify to corroborate bytecode-derived evidence.,https://etherscan.io/address/0xe135b1b9cdbafa9d3cb56b10d20945db5a95963e,,,,,
ethereum,0xe1bafd378a454c5bd5e0a88a6f1e39664923aa2b,/home/pollmix/Coding/AuthGuard-7702/data/evidence_packages/v2/ethereum_0xe1bafd378a454c5bd5e0a88a6f1e39664923aa2b.json,B,medium,,0xe1bafd378a454c5bd5e0a88a6f1e39664923aa2b: no security-relevant capability was identified from the available static evidence.,No verified source was found on Sourcify; this conclusion rests on bytecode-derived static evidence only.,https://etherscan.io/address/0xe1bafd378a454c5bd5e0a88a6f1e39664923aa2b,,,,,
ethereum,0xe1bf00f57c01f7f5c9320754537951bb44d1aca6,/home/pollmix/Coding/AuthGuard-7702/data/evidence_packages/v2/ethereum_0xe1bf00f57c01f7f5c9320754537951bb44d1aca6.json,R2,low,unresolved_proxy_delegatecall; token_movement_capability,"0xe1bf00f57c01f7f5c9320754537951bb44d1aca6 exposes unresolved_proxy_delegatecall, token_movement_capability based on static evidence; actual exploitability depends on access-control state, proxy target, or further analysis not performed here.","DELEGATECALL target(s) were not statically resolved to a fixed, verifiable address; exploitability depends on what code the delegate proxies to, which can change (upgradeable proxy) or depend on runtime state. | Whether token-movement functions are gated to an authorized caller (e.g. the delegating EOA itself via an execute()-style dispatcher) cannot be determined from selector presence alone. | No verified source was found on Sourcify to corroborate bytecode-derived evidence.",https://etherscan.io/address/0xe1bf00f57c01f7f5c9320754537951bb44d1aca6,,,,,
ethereum,0xe1c90e9d0a93ea6d2c3f91b0ec9873b88bb73250,/home/pollmix/Coding/AuthGuard-7702/data/evidence_packages/v2/ethereum_0xe1c90e9d0a93ea6d2c3f91b0ec9873b88bb73250.json,R2,low,token_movement_capability,"0xe1c90e9d0a93ea6d2c3f91b0ec9873b88bb73250 exposes token_movement_capability based on static evidence; actual exploitability depends on access-control state, proxy target, or further analysis not performed here.",Whether token-movement functions are gated to an authorized caller (e.g. the delegating EOA itself via an execute()-style dispatcher) cannot be determined from selector presence alone. | No verified source was found on Sourcify to corroborate bytecode-derived evidence.,https://etherscan.io/address/0xe1c90e9d0a93ea6d2c3f91b0ec9873b88bb73250,,,,,
ethereum,0xe1cd82b4cc8ff8ca948b5d80a0b92915e3e5e701,/home/pollmix/Coding/AuthGuard-7702/data/evidence_packages/v2/ethereum_0xe1cd82b4cc8ff8ca948b5d80a0b92915e3e5e701.json,B,high,,0xe1cd82b4cc8ff8ca948b5d80a0b92915e3e5e701: no security-relevant capability was identified from the available static evidence.,,https://etherscan.io/address/0xe1cd82b4cc8ff8ca948b5d80a0b92915e3e5e701,,,,,
ethereum,0xe1e64568e26d60037702b6d93ff87c6d62890435,/home/pollmix/Coding/AuthGuard-7702/data/evidence_packages/v2/ethereum_0xe1e64568e26d60037702b6d93ff87c6d62890435.json,R2,medium,token_movement_capability,"0xe1e64568e26d60037702b6d93ff87c6d62890435 exposes token_movement_capability based on static evidence; actual exploitability depends on access-control state, proxy target, or further analysis not performed here.",Whether token-movement functions are gated to an authorized caller (e.g. the delegating EOA itself via an execute()-style dispatcher) cannot be determined from selector presence alone.,https://etherscan.io/address/0xe1e64568e26d60037702b6d93ff87c6d62890435,,,,,
ethereum,0xe23d241796adb810fda75e8efcf70e053acba355,/home/pollmix/Coding/AuthGuard-7702/data/evidence_packages/v2/ethereum_0xe23d241796adb810fda75e8efcf70e053acba355.json,B,medium,,0xe23d241796adb810fda75e8efcf70e053acba355: no security-relevant capability was identified from the available static evidence.,No verified source was found on Sourcify; this conclusion rests on bytecode-derived static evidence only.,https://etherscan.io/address/0xe23d241796adb810fda75e8efcf70e053acba355,,,,,
ethereum,0xe25746b0d27518e6f6219d44ab3cb42fb1d5adae,/home/pollmix/Coding/AuthGuard-7702/data/evidence_packages/v2/ethereum_0xe25746b0d27518e6f6219d44ab3cb42fb1d5adae.json,B,medium,,0xe25746b0d27518e6f6219d44ab3cb42fb1d5adae: no security-relevant capability was identified from the available static evidence.,No verified source was found on Sourcify; this conclusion rests on bytecode-derived static evidence only.,https://etherscan.io/address/0xe25746b0d27518e6f6219d44ab3cb42fb1d5adae,,,,,
ethereum,0xe2aad4ae4eda149d9eb8bc885529ef2ee04f62d7,/home/pollmix/Coding/AuthGuard-7702/data/evidence_packages/v2/ethereum_0xe2aad4ae4eda149d9eb8bc885529ef2ee04f62d7.json,B,medium,,0xe2aad4ae4eda149d9eb8bc885529ef2ee04f62d7: no security-relevant capability was identified from the available static evidence.,No verified source was found on Sourcify; this conclusion rests on bytecode-derived static evidence only.,https://etherscan.io/address/0xe2aad4ae4eda149d9eb8bc885529ef2ee04f62d7,,,,,
ethereum,0xe2c04793ba0ad6779028f7b0e1aec131047aa50b,/home/pollmix/Coding/AuthGuard-7702/data/evidence_packages/v2/ethereum_0xe2c04793ba0ad6779028f7b0e1aec131047aa50b.json,R2,low,unresolved_proxy_delegatecall; token_movement_capability,"0xe2c04793ba0ad6779028f7b0e1aec131047aa50b exposes unresolved_proxy_delegatecall, token_movement_capability based on static evidence; actual exploitability depends on access-control state, proxy target, or further analysis not performed here.","DELEGATECALL target(s) were not statically resolved to a fixed, verifiable address; exploitability depends on what code the delegate proxies to, which can change (upgradeable proxy) or depend on runtime state. | Whether token-movement functions are gated to an authorized caller (e.g. the delegating EOA itself via an execute()-style dispatcher) cannot be determined from selector presence alone. | No verified source was found on Sourcify to corroborate bytecode-derived evidence.",https://etherscan.io/address/0xe2c04793ba0ad6779028f7b0e1aec131047aa50b,,,,,
ethereum,0xe3014e9ab2739adef234b3829c79128746160178,/home/pollmix/Coding/AuthGuard-7702/data/evidence_packages/v2/ethereum_0xe3014e9ab2739adef234b3829c79128746160178.json,B,high,,0xe3014e9ab2739adef234b3829c79128746160178: no security-relevant capability was identified from the available static evidence.,,https://etherscan.io/address/0xe3014e9ab2739adef234b3829c79128746160178,,,,,
ethereum,0xe3849584b2859a23bf1fbe881ea76c4a39045477,/home/pollmix/Coding/AuthGuard-7702/data/evidence_packages/v2/ethereum_0xe3849584b2859a23bf1fbe881ea76c4a39045477.json,R2,low,ownership_admin_capability; token_movement_capability,"0xe3849584b2859a23bf1fbe881ea76c4a39045477 exposes ownership_admin_capability, token_movement_capability based on static evidence; actual exploitability depends on access-control state, proxy target, or further analysis not performed here.",Selector presence does not establish that this function is access-controlled -- no guard/reachability analysis was performed. | Whether token-movement functions are gated to an authorized caller (e.g. the delegating EOA itself via an execute()-style dispatcher) cannot be determined from selector presence alone. | No verified source was found on Sourcify to corroborate bytecode-derived evidence.,https://etherscan.io/address/0xe3849584b2859a23bf1fbe881ea76c4a39045477,,,,,
ethereum,0xe3e37aa193ab152b71b6223dcf3584be878a4e43,/home/pollmix/Coding/AuthGuard-7702/data/evidence_packages/v2/ethereum_0xe3e37aa193ab152b71b6223dcf3584be878a4e43.json,R2,low,unresolved_proxy_delegatecall; token_movement_capability; destructive_capability_selfdestruct,"0xe3e37aa193ab152b71b6223dcf3584be878a4e43 exposes unresolved_proxy_delegatecall, token_movement_capability, destructive_capability_selfdestruct based on static evidence; actual exploitability depends on access-control state, proxy target, or further analysis not performed here.","DELEGATECALL target(s) were not statically resolved to a fixed, verifiable address; exploitability depends on what code the delegate proxies to, which can change (upgradeable proxy) or depend on runtime state. | Whether token-movement functions are gated to an authorized caller (e.g. the delegating EOA itself via an execute()-style dispatcher) cannot be determined from selector presence alone. | As above, linear-sweep SELFDESTRUCT counts are not confirmed reachable code. | No verified source was found on Sourcify to corroborate bytecode-derived evidence.",https://etherscan.io/address/0xe3e37aa193ab152b71b6223dcf3584be878a4e43,,,,,
ethereum,0xe405e3e95e895d16506d38a55ab53d530ecc8447,/home/pollmix/Coding/AuthGuard-7702/data/evidence_packages/v2/ethereum_0xe405e3e95e895d16506d38a55ab53d530ecc8447.json,R2,low,token_movement_capability,"0xe405e3e95e895d16506d38a55ab53d530ecc8447 exposes token_movement_capability based on static evidence; actual exploitability depends on access-control state, proxy target, or further analysis not performed here.",Whether token-movement functions are gated to an authorized caller (e.g. the delegating EOA itself via an execute()-style dispatcher) cannot be determined from selector presence alone. | No verified source was found on Sourcify to corroborate bytecode-derived evidence.,https://etherscan.io/address/0xe405e3e95e895d16506d38a55ab53d530ecc8447,,,,,
ethereum,0xe40ccb2d94975c51bff0c004efdfd9b3a5796fa4,/home/pollmix/Coding/AuthGuard-7702/data/evidence_packages/v2/ethereum_0xe40ccb2d94975c51bff0c004efdfd9b3a5796fa4.json,R2,low,unresolved_proxy_delegatecall; upgradeable_admin_capability,"0xe40ccb2d94975c51bff0c004efdfd9b3a5796fa4 exposes unresolved_proxy_delegatecall, upgradeable_admin_capability based on static evidence; actual exploitability depends on access-control state, proxy target, or further analysis not performed here. Documented as OKX_SmartWalletEntry.","DELEGATECALL target(s) were not statically resolved to a fixed, verifiable address; exploitability depends on what code the delegate proxies to, which can change (upgradeable proxy) or depend on runtime state. | Selector presence does not establish that the upgrade function is actually access-controlled -- no guard/reachability analysis was performed. | No verified source was found on Sourcify to corroborate bytecode-derived evidence.",https://etherscan.io/address/0xe40ccb2d94975c51bff0c004efdfd9b3a5796fa4,,,,,
ethereum,0xe41d07482509ab80f12b3fc45c0e481d0b73c64d,/home/pollmix/Coding/AuthGuard-7702/data/evidence_packages/v2/ethereum_0xe41d07482509ab80f12b3fc45c0e481d0b73c64d.json,R2,low,ownership_admin_capability; token_movement_capability,"0xe41d07482509ab80f12b3fc45c0e481d0b73c64d exposes ownership_admin_capability, token_movement_capability based on static evidence; actual exploitability depends on access-control state, proxy target, or further analysis not performed here.",Selector presence does not establish that this function is access-controlled -- no guard/reachability analysis was performed. | Whether token-movement functions are gated to an authorized caller (e.g. the delegating EOA itself via an execute()-style dispatcher) cannot be determined from selector presence alone. | No verified source was found on Sourcify to corroborate bytecode-derived evidence.,https://etherscan.io/address/0xe41d07482509ab80f12b3fc45c0e481d0b73c64d,,,,,
ethereum,0xe478288ae42510d4293bc6307b34959f77fcf6af,/home/pollmix/Coding/AuthGuard-7702/data/evidence_packages/v2/ethereum_0xe478288ae42510d4293bc6307b34959f77fcf6af.json,B,medium,,0xe478288ae42510d4293bc6307b34959f77fcf6af: no security-relevant capability was identified from the available static evidence.,No verified source was found on Sourcify; this conclusion rests on bytecode-derived static evidence only.,https://etherscan.io/address/0xe478288ae42510d4293bc6307b34959f77fcf6af,,,,,
ethereum,0xe4b1781ea33fa8cd4e77883ee82b6163c04f00f2,/home/pollmix/Coding/AuthGuard-7702/data/evidence_packages/v2/ethereum_0xe4b1781ea33fa8cd4e77883ee82b6163c04f00f2.json,R2,low,ownership_admin_capability; token_movement_capability,"0xe4b1781ea33fa8cd4e77883ee82b6163c04f00f2 exposes ownership_admin_capability, token_movement_capability based on static evidence; actual exploitability depends on access-control state, proxy target, or further analysis not performed here.",Selector presence does not establish that this function is access-controlled -- no guard/reachability analysis was performed. | Whether token-movement functions are gated to an authorized caller (e.g. the delegating EOA itself via an execute()-style dispatcher) cannot be determined from selector presence alone. | No verified source was found on Sourcify to corroborate bytecode-derived evidence.,https://etherscan.io/address/0xe4b1781ea33fa8cd4e77883ee82b6163c04f00f2,,,,,
ethereum,0xe4c5fa238f4fa76c21b964c857abf526e714fe0f,/home/pollmix/Coding/AuthGuard-7702/data/evidence_packages/v2/ethereum_0xe4c5fa238f4fa76c21b964c857abf526e714fe0f.json,R2,low,token_movement_capability,"0xe4c5fa238f4fa76c21b964c857abf526e714fe0f exposes token_movement_capability based on static evidence; actual exploitability depends on access-control state, proxy target, or further analysis not performed here.",Whether token-movement functions are gated to an authorized caller (e.g. the delegating EOA itself via an execute()-style dispatcher) cannot be determined from selector presence alone. | No verified source was found on Sourcify to corroborate bytecode-derived evidence.,https://etherscan.io/address/0xe4c5fa238f4fa76c21b964c857abf526e714fe0f,,,,,
ethereum,0xe4f741b8b86f7379cd8d3f1d1bebedc971ef82e7,/home/pollmix/Coding/AuthGuard-7702/data/evidence_packages/v2/ethereum_0xe4f741b8b86f7379cd8d3f1d1bebedc971ef82e7.json,R2,low,ownership_admin_capability; token_movement_capability,"0xe4f741b8b86f7379cd8d3f1d1bebedc971ef82e7 exposes ownership_admin_capability, token_movement_capability based on static evidence; actual exploitability depends on access-control state, proxy target, or further analysis not performed here.",Selector presence does not establish that this function is access-controlled -- no guard/reachability analysis was performed. | Whether token-movement functions are gated to an authorized caller (e.g. the delegating EOA itself via an execute()-style dispatcher) cannot be determined from selector presence alone. | No verified source was found on Sourcify to corroborate bytecode-derived evidence.,https://etherscan.io/address/0xe4f741b8b86f7379cd8d3f1d1bebedc971ef82e7,,,,,
ethereum,0xe50fa282caf6d1c8d76951455df35ba01e54bfad,/home/pollmix/Coding/AuthGuard-7702/data/evidence_packages/v2/ethereum_0xe50fa282caf6d1c8d76951455df35ba01e54bfad.json,B,medium,,0xe50fa282caf6d1c8d76951455df35ba01e54bfad: no security-relevant capability was identified from the available static evidence.,No verified source was found on Sourcify; this conclusion rests on bytecode-derived static evidence only.,https://etherscan.io/address/0xe50fa282caf6d1c8d76951455df35ba01e54bfad,,,,,
ethereum,0xe5d4da5d17d8ba1fff29d4c24b3dd0c0de73f872,/home/pollmix/Coding/AuthGuard-7702/data/evidence_packages/v2/ethereum_0xe5d4da5d17d8ba1fff29d4c24b3dd0c0de73f872.json,R2,low,token_movement_capability,"0xe5d4da5d17d8ba1fff29d4c24b3dd0c0de73f872 exposes token_movement_capability based on static evidence; actual exploitability depends on access-control state, proxy target, or further analysis not performed here.",Whether token-movement functions are gated to an authorized caller (e.g. the delegating EOA itself via an execute()-style dispatcher) cannot be determined from selector presence alone. | No verified source was found on Sourcify to corroborate bytecode-derived evidence.,https://etherscan.io/address/0xe5d4da5d17d8ba1fff29d4c24b3dd0c0de73f872,,,,,
ethereum,0xe60064f3efde79b0a98217ad5a1270b1daeeb2c9,/home/pollmix/Coding/AuthGuard-7702/data/evidence_packages/v2/ethereum_0xe60064f3efde79b0a98217ad5a1270b1daeeb2c9.json,R2,low,token_movement_capability,"0xe60064f3efde79b0a98217ad5a1270b1daeeb2c9 exposes token_movement_capability based on static evidence; actual exploitability depends on access-control state, proxy target, or further analysis not performed here.",Whether token-movement functions are gated to an authorized caller (e.g. the delegating EOA itself via an execute()-style dispatcher) cannot be determined from selector presence alone. | No verified source was found on Sourcify to corroborate bytecode-derived evidence.,https://etherscan.io/address/0xe60064f3efde79b0a98217ad5a1270b1daeeb2c9,,,,,
ethereum,0xe6259d8fa4535273a5bf00287f6d350c556a940d,/home/pollmix/Coding/AuthGuard-7702/data/evidence_packages/v2/ethereum_0xe6259d8fa4535273a5bf00287f6d350c556a940d.json,R2,low,token_movement_capability,"0xe6259d8fa4535273a5bf00287f6d350c556a940d exposes token_movement_capability based on static evidence; actual exploitability depends on access-control state, proxy target, or further analysis not performed here.",Whether token-movement functions are gated to an authorized caller (e.g. the delegating EOA itself via an execute()-style dispatcher) cannot be determined from selector presence alone. | No verified source was found on Sourcify to corroborate bytecode-derived evidence.,https://etherscan.io/address/0xe6259d8fa4535273a5bf00287f6d350c556a940d,,,,,
ethereum,0xe6b97aa1490c93c28a14d86c13c9dc9c950643ed,/home/pollmix/Coding/AuthGuard-7702/data/evidence_packages/v2/ethereum_0xe6b97aa1490c93c28a14d86c13c9dc9c950643ed.json,B,high,,0xe6b97aa1490c93c28a14d86c13c9dc9c950643ed: no security-relevant capability was identified from the available static evidence.,,https://etherscan.io/address/0xe6b97aa1490c93c28a14d86c13c9dc9c950643ed,,,,,
ethereum,0xe6cae83bde06e4c305530e199d7217f42808555b,/home/pollmix/Coding/AuthGuard-7702/data/evidence_packages/v2/ethereum_0xe6cae83bde06e4c305530e199d7217f42808555b.json,B,medium,,0xe6cae83bde06e4c305530e199d7217f42808555b: no security-relevant capability was identified from the available static evidence.,No verified source was found on Sourcify; this conclusion rests on bytecode-derived static evidence only.,https://etherscan.io/address/0xe6cae83bde06e4c305530e199d7217f42808555b,,,,,
ethereum,0xe73d866b2acc6f93476a722ad2d26c89104d360b,/home/pollmix/Coding/AuthGuard-7702/data/evidence_packages/v2/ethereum_0xe73d866b2acc6f93476a722ad2d26c89104d360b.json,B,high,,0xe73d866b2acc6f93476a722ad2d26c89104d360b: no security-relevant capability was identified from the available static evidence.,,https://etherscan.io/address/0xe73d866b2acc6f93476a722ad2d26c89104d360b,,,,,
ethereum,0xe76007fc0dceb3ce5bc972fc20956cc78e085da2,/home/pollmix/Coding/AuthGuard-7702/data/evidence_packages/v2/ethereum_0xe76007fc0dceb3ce5bc972fc20956cc78e085da2.json,R2,low,token_movement_capability,"0xe76007fc0dceb3ce5bc972fc20956cc78e085da2 exposes token_movement_capability based on static evidence; actual exploitability depends on access-control state, proxy target, or further analysis not performed here.",Whether token-movement functions are gated to an authorized caller (e.g. the delegating EOA itself via an execute()-style dispatcher) cannot be determined from selector presence alone. | No verified source was found on Sourcify to corroborate bytecode-derived evidence.,https://etherscan.io/address/0xe76007fc0dceb3ce5bc972fc20956cc78e085da2,,,,,
ethereum,0xe7c2b8c3b4ca7d398aff25ec15785a5c98746243,/home/pollmix/Coding/AuthGuard-7702/data/evidence_packages/v2/ethereum_0xe7c2b8c3b4ca7d398aff25ec15785a5c98746243.json,B,medium,,0xe7c2b8c3b4ca7d398aff25ec15785a5c98746243: no security-relevant capability was identified from the available static evidence.,No verified source was found on Sourcify; this conclusion rests on bytecode-derived static evidence only.,https://etherscan.io/address/0xe7c2b8c3b4ca7d398aff25ec15785a5c98746243,,,,,
ethereum,0xe819aa682c092045377d9ac222994086af819cd1,/home/pollmix/Coding/AuthGuard-7702/data/evidence_packages/v2/ethereum_0xe819aa682c092045377d9ac222994086af819cd1.json,R2,low,token_movement_capability,"0xe819aa682c092045377d9ac222994086af819cd1 exposes token_movement_capability based on static evidence; actual exploitability depends on access-control state, proxy target, or further analysis not performed here.",Whether token-movement functions are gated to an authorized caller (e.g. the delegating EOA itself via an execute()-style dispatcher) cannot be determined from selector presence alone. | No verified source was found on Sourcify to corroborate bytecode-derived evidence.,https://etherscan.io/address/0xe819aa682c092045377d9ac222994086af819cd1,,,,,
ethereum,0xe870793621d4e2694dce54b8d51d23bd107d9fbe,/home/pollmix/Coding/AuthGuard-7702/data/evidence_packages/v2/ethereum_0xe870793621d4e2694dce54b8d51d23bd107d9fbe.json,B,high,,0xe870793621d4e2694dce54b8d51d23bd107d9fbe: no security-relevant capability was identified from the available static evidence.,,https://etherscan.io/address/0xe870793621d4e2694dce54b8d51d23bd107d9fbe,,,,,
ethereum,0xe8bdb9cdce6a0d8ad1cd3af590bee43bb88114b2,/home/pollmix/Coding/AuthGuard-7702/data/evidence_packages/v2/ethereum_0xe8bdb9cdce6a0d8ad1cd3af590bee43bb88114b2.json,R2,low,unresolved_proxy_delegatecall; token_movement_capability; destructive_capability_selfdestruct,"0xe8bdb9cdce6a0d8ad1cd3af590bee43bb88114b2 exposes unresolved_proxy_delegatecall, token_movement_capability, destructive_capability_selfdestruct based on static evidence; actual exploitability depends on access-control state, proxy target, or further analysis not performed here.","DELEGATECALL target(s) were not statically resolved to a fixed, verifiable address; exploitability depends on what code the delegate proxies to, which can change (upgradeable proxy) or depend on runtime state. | Whether token-movement functions are gated to an authorized caller (e.g. the delegating EOA itself via an execute()-style dispatcher) cannot be determined from selector presence alone. | As above, linear-sweep SELFDESTRUCT counts are not confirmed reachable code. | No verified source was found on Sourcify to corroborate bytecode-derived evidence.",https://etherscan.io/address/0xe8bdb9cdce6a0d8ad1cd3af590bee43bb88114b2,,,,,
ethereum,0xe9707d82341c3ef8feea772223635c981a0789fb,/home/pollmix/Coding/AuthGuard-7702/data/evidence_packages/v2/ethereum_0xe9707d82341c3ef8feea772223635c981a0789fb.json,B,medium,,0xe9707d82341c3ef8feea772223635c981a0789fb: no security-relevant capability was identified from the available static evidence.,No verified source was found on Sourcify; this conclusion rests on bytecode-derived static evidence only.,https://etherscan.io/address/0xe9707d82341c3ef8feea772223635c981a0789fb,,,,,
ethereum,0xea4aa023d7db3b31a5d64fa41315543b630513e4,/home/pollmix/Coding/AuthGuard-7702/data/evidence_packages/v2/ethereum_0xea4aa023d7db3b31a5d64fa41315543b630513e4.json,R2,medium,unresolved_proxy_delegatecall,"0xea4aa023d7db3b31a5d64fa41315543b630513e4 exposes unresolved_proxy_delegatecall based on static evidence; actual exploitability depends on access-control state, proxy target, or further analysis not performed here.","DELEGATECALL target(s) were not statically resolved to a fixed, verifiable address; exploitability depends on what code the delegate proxies to, which can change (upgradeable proxy) or depend on runtime state.",https://etherscan.io/address/0xea4aa023d7db3b31a5d64fa41315543b630513e4,,,,,
ethereum,0xea9a903ea7db3c6a803b7d75cfb032f0b29e4983,/home/pollmix/Coding/AuthGuard-7702/data/evidence_packages/v2/ethereum_0xea9a903ea7db3c6a803b7d75cfb032f0b29e4983.json,B,medium,,0xea9a903ea7db3c6a803b7d75cfb032f0b29e4983: no security-relevant capability was identified from the available static evidence.,No verified source was found on Sourcify; this conclusion rests on bytecode-derived static evidence only.,https://etherscan.io/address/0xea9a903ea7db3c6a803b7d75cfb032f0b29e4983,,,,,
ethereum,0xead1651f65ff16f95bd7772754a5d936501ad655,/home/pollmix/Coding/AuthGuard-7702/data/evidence_packages/v2/ethereum_0xead1651f65ff16f95bd7772754a5d936501ad655.json,B,high,,0xead1651f65ff16f95bd7772754a5d936501ad655: no security-relevant capability was identified from the available static evidence.,,https://etherscan.io/address/0xead1651f65ff16f95bd7772754a5d936501ad655,,,,,
ethereum,0xeafc2187e9c07b8206b32e690bc245d480acd10a,/home/pollmix/Coding/AuthGuard-7702/data/evidence_packages/v2/ethereum_0xeafc2187e9c07b8206b32e690bc245d480acd10a.json,B,medium,,0xeafc2187e9c07b8206b32e690bc245d480acd10a: no security-relevant capability was identified from the available static evidence.,No verified source was found on Sourcify; this conclusion rests on bytecode-derived static evidence only.,https://etherscan.io/address/0xeafc2187e9c07b8206b32e690bc245d480acd10a,,,,,
ethereum,0xeb22a9d52f13d3887e358b4c28ad13ee90d2f0ab,/home/pollmix/Coding/AuthGuard-7702/data/evidence_packages/v2/ethereum_0xeb22a9d52f13d3887e358b4c28ad13ee90d2f0ab.json,R2,low,ownership_admin_capability; token_movement_capability,"0xeb22a9d52f13d3887e358b4c28ad13ee90d2f0ab exposes ownership_admin_capability, token_movement_capability based on static evidence; actual exploitability depends on access-control state, proxy target, or further analysis not performed here.",Selector presence does not establish that this function is access-controlled -- no guard/reachability analysis was performed. | Whether token-movement functions are gated to an authorized caller (e.g. the delegating EOA itself via an execute()-style dispatcher) cannot be determined from selector presence alone. | No verified source was found on Sourcify to corroborate bytecode-derived evidence.,https://etherscan.io/address/0xeb22a9d52f13d3887e358b4c28ad13ee90d2f0ab,,,,,
ethereum,0xec7146fe09e84e4ff1338ca5c1946056c169cd75,/home/pollmix/Coding/AuthGuard-7702/data/evidence_packages/v2/ethereum_0xec7146fe09e84e4ff1338ca5c1946056c169cd75.json,R2,low,unresolved_proxy_delegatecall; token_movement_capability,"0xec7146fe09e84e4ff1338ca5c1946056c169cd75 exposes unresolved_proxy_delegatecall, token_movement_capability based on static evidence; actual exploitability depends on access-control state, proxy target, or further analysis not performed here.","DELEGATECALL target(s) were not statically resolved to a fixed, verifiable address; exploitability depends on what code the delegate proxies to, which can change (upgradeable proxy) or depend on runtime state. | Whether token-movement functions are gated to an authorized caller (e.g. the delegating EOA itself via an execute()-style dispatcher) cannot be determined from selector presence alone. | No verified source was found on Sourcify to corroborate bytecode-derived evidence.",https://etherscan.io/address/0xec7146fe09e84e4ff1338ca5c1946056c169cd75,,,,,
ethereum,0xeca8a631f5b06191056e8fa9a0c860d1cc94643a,/home/pollmix/Coding/AuthGuard-7702/data/evidence_packages/v2/ethereum_0xeca8a631f5b06191056e8fa9a0c860d1cc94643a.json,R2,low,ownership_admin_capability,"0xeca8a631f5b06191056e8fa9a0c860d1cc94643a exposes ownership_admin_capability based on static evidence; actual exploitability depends on access-control state, proxy target, or further analysis not performed here.",Selector presence does not establish that this function is access-controlled -- no guard/reachability analysis was performed. | No verified source was found on Sourcify to corroborate bytecode-derived evidence.,https://etherscan.io/address/0xeca8a631f5b06191056e8fa9a0c860d1cc94643a,,,,,
ethereum,0xecad547e905892ff19d162ca57b91f0fecf78469,/home/pollmix/Coding/AuthGuard-7702/data/evidence_packages/v2/ethereum_0xecad547e905892ff19d162ca57b91f0fecf78469.json,R2,low,token_movement_capability,"0xecad547e905892ff19d162ca57b91f0fecf78469 exposes token_movement_capability based on static evidence; actual exploitability depends on access-control state, proxy target, or further analysis not performed here.",Whether token-movement functions are gated to an authorized caller (e.g. the delegating EOA itself via an execute()-style dispatcher) cannot be determined from selector presence alone. | No verified source was found on Sourcify to corroborate bytecode-derived evidence.,https://etherscan.io/address/0xecad547e905892ff19d162ca57b91f0fecf78469,,,,,
ethereum,0xed1665814988377c5919452e36167b9ed3bc82c0,/home/pollmix/Coding/AuthGuard-7702/data/evidence_packages/v2/ethereum_0xed1665814988377c5919452e36167b9ed3bc82c0.json,R2,low,token_movement_capability,"0xed1665814988377c5919452e36167b9ed3bc82c0 exposes token_movement_capability based on static evidence; actual exploitability depends on access-control state, proxy target, or further analysis not performed here.",Whether token-movement functions are gated to an authorized caller (e.g. the delegating EOA itself via an execute()-style dispatcher) cannot be determined from selector presence alone. | No verified source was found on Sourcify to corroborate bytecode-derived evidence.,https://etherscan.io/address/0xed1665814988377c5919452e36167b9ed3bc82c0,,,,,
ethereum,0xedf2e7414924ea46a67e0706a20481e197de9d29,/home/pollmix/Coding/AuthGuard-7702/data/evidence_packages/v2/ethereum_0xedf2e7414924ea46a67e0706a20481e197de9d29.json,R2,low,ownership_admin_capability,"0xedf2e7414924ea46a67e0706a20481e197de9d29 exposes ownership_admin_capability based on static evidence; actual exploitability depends on access-control state, proxy target, or further analysis not performed here.",Selector presence does not establish that this function is access-controlled -- no guard/reachability analysis was performed. | No verified source was found on Sourcify to corroborate bytecode-derived evidence.,https://etherscan.io/address/0xedf2e7414924ea46a67e0706a20481e197de9d29,,,,,
